Date,NCDEX_Close,NCDEX_Volume,Global_Soy_Close,USD_INR_Rate,Weather_Feature,Sowing_Feature,News_Snippet
2024-07-22,5840.997229943118,50938,13.828500727208729,83.41213360715045,9.780007035007424,17.06215042710485,Market remains steady despite global cues.
2024-07-23,5875.784755746916,29590,13.944199002113775,83.70994314792048,2.5860911257329167,3.0564998841594466,Trading volume surges on speculation.
2024-07-24,5917.554783401088,37461,13.851146880211129,83.50980599283085,-2.565644337461333,17.060442054593832,"Import duty hike expected, prices might rise."
2024-07-25,5926.4733500143975,33511,13.84371138551903,83.39140804227932,5.214742187284942,17.43435473945663,Excellent harvest reported in major growing regions.
2024-07-26,6016.0772205246485,25952,14.105120490226593,83.34921161243176,-3.001760840873058,-8.493779761251162,Market remains steady despite global cues.
2024-07-29,6208.660255051125,49686,13.961233656624502,83.36969670992752,0.022875702529876432,10.499943114194899,Government announces increase in MSP for oilseeds.
2024-07-30,6109.340962554903,37212,13.99143979573656,82.98294011037733,-4.349491519340122,-0.6073941128734344,Demand expected to pick up next quarter.
2024-07-31,6039.4744856449,39709,13.892890930640654,83.44740054012787,-1.5614594535757123,8.79126807330504,Demand expected to pick up next quarter.
2024-08-01,6221.669682777251,28848,14.068720572942539,83.58444742526616,-6.056016058528584,0.8388132942316702,Government announces increase in MSP for oilseeds.
2024-08-02,5843.554676154889,77348,14.211517860071202,83.53192028207316,1.9928242016512365,9.079484025886725,Global soybean prices fall sharply.
2024-08-05,5680.154138338099,25507,14.105648270893724,83.42217324665924,0.772702263621251,12.79662597207368,Experts predict bearish trend for coming weeks.
2024-08-06,5742.551181246343,20400,14.218186528584093,83.46728337487818,11.473692621541646,10.399078131588738,Favorable weather boosts crop prospects.
2024-08-07,5762.468593314941,19875,14.343121970140423,83.43517947975504,1.3525315088331182,-7.483832189431816,Favorable weather boosts crop prospects.
2024-08-08,5668.779539604052,25791,14.215292259183133,83.32912976895508,-1.7471517999493091,12.101255289258958,Global soybean prices fall sharply.
2024-08-09,5771.56349652176,29909,14.020430885527084,83.40422678016702,2.0293751905358146,0.998018549766833,Excellent harvest reported in major growing regions.
2024-08-12,5805.450104540852,18780,13.842980173193643,83.55117694272752,-0.5349038536197921,-0.22364446004234928,Demand expected to pick up next quarter.
2024-08-13,5869.809925494721,46849,13.694025295198742,83.77147310411684,-0.6544020640241841,8.53777102294664,Global soybean prices fall sharply.
2024-08-14,5847.575391520238,37291,13.959226104528051,83.75258528562485,6.438517743874811,6.62356169348655,Excellent harvest reported in major growing regions.
2024-08-15,5968.231145146084,27685,13.900800035298854,83.81274141948425,-0.2762081741649389,-7.407030931327272,"Poor monsoon forecast worries farmers, supply concerns."
2024-08-16,5887.343431162906,23316,14.100465913415162,83.59575427023655,5.942249562803726,-2.5333955821932754,"Poor monsoon forecast worries farmers, supply concerns."
2024-08-19,5674.087005825278,49814,14.16866564887506,83.58134859264746,1.755902824747701,14.600550522879338,Trading volume surges on speculation.
2024-08-20,5503.293109907121,39825,14.169602612451111,83.79265954617945,-4.874691835572877,1.842369005176982,Experts predict bearish trend for coming weeks.
2024-08-21,5483.934543840027,26134,14.20247266406178,83.72177673997699,-6.405348159665019,1.8739096073316848,"Import duty hike expected, prices might rise."
2024-08-22,5498.998155246461,41897,14.029333383078171,83.64606711631994,-0.07461482738342738,-2.5106062979083275,Favorable weather boosts crop prospects.
2024-08-23,5436.4300322503,17698,14.168798651780815,83.56689210842305,-1.5467140594533886,-2.4522084722857995,Market remains steady despite global cues.
2024-08-26,5358.947154241862,34091,14.155399260909828,83.95970491121402,1.5392063192820238,9.180752285942393,"Import duty hike expected, prices might rise."
2024-08-27,5408.412715606075,31182,14.192593200532315,83.85140204762092,-2.4958202841973827,-9.145006753075636,Experts predict bearish trend for coming weeks.
2024-08-28,5430.304567053848,17798,14.122911173003345,84.03259919491146,-4.551936302943464,5.652147195868931,Government announces increase in MSP for oilseeds.
2024-08-29,5505.039700928005,23452,14.072758733295137,84.01008971258099,-4.9508452823031925,8.036765338974032,Government announces increase in MSP for oilseeds.
2024-08-30,5516.632132358247,36744,13.960678226897123,83.52249483066313,-0.48942288653077404,1.720605281148801,"Poor monsoon forecast worries farmers, supply concerns."
2024-09-02,5496.145602462613,22432,13.961797555800135,83.31454472481704,3.40572666894977,18.575633062188558,Government announces increase in MSP for oilseeds.
2024-09-03,5586.463631688882,57219,14.36025796016416,83.28157791924343,-6.115570480331982,15.38896143224743,Favorable weather boosts crop prospects.
2024-09-04,5627.504420726018,42181,14.270316606291672,83.59714211221878,7.083847367866364,6.487833058172782,Excellent harvest reported in major growing regions.
2024-09-05,5651.707860769154,17454,14.267902306061965,83.65094514608887,-0.02698304942777558,7.908040670136874,Experts predict bearish trend for coming weeks.
2024-09-06,5638.410989432312,15783,14.087273130550608,83.41427394484366,4.279832287841415,18.016611091573548,Excellent harvest reported in major growing regions.
2024-09-09,5614.38215869231,46378,13.926061445129903,83.36153625385147,-2.926617104607243,2.9330744552009484,Market remains steady despite global cues.
2024-09-10,5639.484413754846,44300,13.998095904104403,83.33278176870395,-3.898144063905091,18.41095516572848,Experts predict bearish trend for coming weeks.
2024-09-11,5593.491897109031,43089,13.894749977220584,83.32638555685423,-4.39782620467175,3.5963599678476843,Market remains steady despite global cues.
2024-09-12,5667.802818136318,39087,13.950143342487156,83.38324394107467,3.707791270868712,19.87256391362661,Favorable weather boosts crop prospects.
2024-09-13,5543.347594777874,28063,13.887350068549408,83.51414862437517,-0.1713373622503657,-3.3727044738476675,Experts predict bearish trend for coming weeks.
2024-09-16,5607.6338583647275,40644,13.733029860062338,83.19472310363587,2.9793842934738435,-4.212049788930763,"Poor monsoon forecast worries farmers, supply concerns."
2024-09-17,5602.426362540598,22970,13.709728302110193,83.09920162627944,4.4898594871560835,-9.11320053447979,Government announces increase in MSP for oilseeds.
2024-09-18,5547.534814380328,31074,13.710888067868938,83.09116531044471,2.091900335344489,-7.7710672398240614,Trading volume surges on speculation.
2024-09-19,5577.546003674543,14118,13.826294127647769,83.10703238171872,4.253981569814592,4.8799467943348365,"Import duty hike expected, prices might rise."
2024-09-20,5546.4553209302385,37620,13.665580234018755,83.0488531028517,-6.690964486889733,1.2479625048936143,Experts predict bearish trend for coming weeks.
2024-09-23,5479.781534338327,45689,13.779121160264678,83.36184299763235,3.3212738369043153,6.7066475932620015,Experts predict bearish trend for coming weeks.
2024-09-24,5547.8754377261685,24848,13.886390436357912,83.07576251417022,-1.414931986869081,7.61361509897521,Trading volume surges on speculation.
2024-09-25,5563.198984832004,16215,14.03564231223201,82.63692692056777,3.86899892226589,8.85331540776357,"Import duty hike expected, prices might rise."
2024-09-26,5521.018239979612,48073,14.038758461458004,82.50289943512179,3.4744897608357634,7.110783519693978,Experts predict bearish trend for coming weeks.
2024-09-27,5486.7759661927685,48416,14.109212029323583,82.60684432441842,1.6584675978129004,-9.379708855206815,Demand expected to pick up next quarter.
2024-09-30,5556.324742021893,38748,14.323195013125012,82.87724337125084,-6.726054769482424,7.007150425012689,Market remains steady despite global cues.
2024-10-01,5660.252939569485,20648,14.471774901868208,83.06154297410856,-0.2586485232174818,8.652942289311241,Market remains steady despite global cues.
2024-10-02,5706.899225740235,29581,14.539969547439174,83.0920396641367,5.630173945683814,17.407912872469158,"Import duty hike expected, prices might rise."
2024-10-03,5773.034452732389,27923,14.599413392311003,83.19014451723177,-11.71676331493672,11.21497883920264,Market remains steady despite global cues.
2024-10-04,5707.610227934618,36416,14.675866163226129,83.17011270920725,-0.7909831421121505,13.318923351004397,Excellent harvest reported in major growing regions.
2024-10-07,5722.676608764919,12086,14.642742967519156,83.39804781499804,-0.9270012877826984,19.32196526226479,Experts predict bearish trend for coming weeks.
2024-10-08,5641.914652039103,20068,14.682118038032323,83.35454839438067,-7.511565823936359,1.5686891013206168,"Poor monsoon forecast worries farmers, supply concerns."
2024-10-09,5611.92437396752,47003,14.743371718203026,83.52529825444981,1.4084441116162756,12.188966858189403,Global soybean prices fall sharply.
2024-10-10,5647.073815464963,26407,14.630299090632647,83.49111851835004,-4.059461334407545,4.035520063617517,"Import duty hike expected, prices might rise."
2024-10-11,5611.96703152671,46114,14.47679828376048,83.33819904814032,2.765310862926553,19.86756877080748,Global soybean prices fall sharply.
2024-10-14,5603.473241408669,38935,14.309491247582153,83.30229039091735,0.6084444692074449,17.495058616713756,Global soybean prices fall sharply.
2024-10-15,5469.235877232886,45405,14.418288193871877,83.05613172065476,8.6150628098783,19.943298679892944,"Import duty hike expected, prices might rise."
2024-10-16,5598.102580565587,61632,14.24231688519733,82.97176701883345,-4.948897854555013,3.0691963771473763,Favorable weather boosts crop prospects.
2024-10-17,5559.96841029183,36862,14.176665148095635,82.97032181128735,4.806630264727414,18.7036785091608,Trading volume surges on speculation.
2024-10-18,5538.539829204115,30568,14.310480361855099,83.13320225775257,-3.592521708387916,-7.943287737279217,Favorable weather boosts crop prospects.
2024-10-21,5598.679969037909,44444,14.504981939417341,83.38742798623751,-2.920755785583173,-1.3437527254877875,Global soybean prices fall sharply.
2024-10-22,5544.331852383844,33438,14.52952117713215,83.74524380346568,-2.547517331942962,8.748576310755134,Excellent harvest reported in major growing regions.
2024-10-23,5462.654159300105,41811,14.551927336291904,83.43854927349754,7.365791674585242,4.924693678866353,Government announces increase in MSP for oilseeds.
2024-10-24,5350.246472269617,29391,14.639732354539639,83.40677863214111,-0.777070615677463,18.31474937903276,Experts predict bearish trend for coming weeks.
2024-10-25,5322.3384798697825,23142,14.462705681613656,83.5487440870362,6.419651623504532,-8.893480999876218,Market remains steady despite global cues.
2024-10-28,5414.07554200293,21609,14.504145694842194,83.83911051850296,9.852414674508148,-9.39439879598585,"Poor monsoon forecast worries farmers, supply concerns."
2024-10-29,5450.213372903704,52724,14.824026763299225,83.99916118201577,-0.42163385936690756,0.8624600825521718,Government announces increase in MSP for oilseeds.
2024-10-30,5524.657753382162,48401,14.604808647235732,84.07813836651232,-0.7703860018583029,2.3223760290359365,"Poor monsoon forecast worries farmers, supply concerns."
2024-10-31,5601.5608339942755,54692,14.756154114299372,84.30903748920394,-6.989745381669769,11.356481921436135,Experts predict bearish trend for coming weeks.
2024-11-01,5712.168392171103,25857,14.999459500438789,84.14717187730261,-7.2490727420902745,6.742722516072462,Market remains steady despite global cues.
2024-11-04,5522.787312801187,62795,15.062495936299053,84.20037637657664,8.447527918880862,3.482663482212967,Excellent harvest reported in major growing regions.
2024-11-05,5465.5665591921,24897,14.912354903595846,84.26297233997181,-5.1050112471705305,9.835086919418597,Demand expected to pick up next quarter.
2024-11-06,5278.8070534963235,44119,14.754300442159145,83.9526058477212,-9.515437998503486,-4.210073629894399,Government announces increase in MSP for oilseeds.
2024-11-07,5445.926312132537,49357,14.976606357896745,84.01334335615371,5.723834564113383,-2.8667111489801265,Government announces increase in MSP for oilseeds.
2024-11-08,5327.8720853447685,48236,14.849736315804556,84.12949556535989,0.8832426587045471,-4.77234848029921,Trading volume surges on speculation.
2024-11-11,5246.9498712298655,26562,15.049103480343614,84.08622135163962,-6.723030706615054,-5.494157433779769,Market remains steady despite global cues.
2024-11-12,5281.874214976462,14971,14.997970112956802,83.86048344186828,2.2442771604130503,1.7466170801957208,Favorable weather boosts crop prospects.
2024-11-13,5304.7277232456545,26472,14.870531669677845,83.82022802052673,8.503886282641055,-1.5749199437041632,Government announces increase in MSP for oilseeds.
2024-11-14,5342.381352100321,26573,14.573547678080603,83.65216290014925,3.4281609956273034,5.330027511313094,Excellent harvest reported in major growing regions.
2024-11-15,5370.748540601745,46869,14.617976026966737,83.6306601503185,4.343386008215585,-1.3860239251860094,Experts predict bearish trend for coming weeks.
2024-11-18,5360.473307950543,48452,14.18403952909845,83.7558262428061,-5.176918179698423,0.3937587015840496,Global soybean prices fall sharply.
2024-11-19,5349.450082594302,13561,14.26237955382253,83.63723141388222,-2.6463565468223034,-2.2852814699974466,Trading volume surges on speculation.
2024-11-20,5434.4272575772,17940,14.434278466616705,83.82266370767348,2.6582890421978616,0.9314392065917403,"Poor monsoon forecast worries farmers, supply concerns."
2024-11-21,5436.537761522544,38238,14.605040233756498,83.87494270711798,-2.3479913041601916,-9.306417716921436,Excellent harvest reported in major growing regions.
2024-11-22,5446.266977439316,31890,14.657399782471057,84.21226686436852,3.711289989798469,-6.270354935952067,Excellent harvest reported in major growing regions.
2024-11-25,5437.198511369063,18007,14.580302209676812,84.3142070412218,-5.884148328483365,-6.028097001967696,Excellent harvest reported in major growing regions.
2024-11-26,5359.566208797701,54086,14.368302224649234,84.18803679357033,2.3367209886316602,16.28745965098364,"Import duty hike expected, prices might rise."
2024-11-27,5387.078010043868,14570,14.505974101371287,84.15463241426478,-1.7862670877327909,3.302331181403183,Excellent harvest reported in major growing regions.
2024-11-28,5399.041302426952,43706,14.310288713790971,83.95483727556564,11.008153444554605,8.3785188869889,Global soybean prices fall sharply.
2024-11-29,5408.141145620415,39038,14.228767943490706,83.94960562635332,-8.898227186984084,-2.023172465328331,Global soybean prices fall sharply.
2024-12-02,5382.535277511954,40569,14.363943021419946,84.03664383345553,-2.0047827064119583,10.837551162103857,Global soybean prices fall sharply.
2024-12-03,5461.159701422835,42506,14.261579539184124,84.06080709721849,-0.2592466696279452,5.152816150233662,"Import duty hike expected, prices might rise."
2024-12-04,5469.4731994995045,45072,14.323753688200519,84.08654929808154,-4.792020006446507,-0.5684503911590753,Government announces increase in MSP for oilseeds.
2024-12-05,5385.961541960864,51008,14.266185676716768,84.10084911480075,0.2955862347080749,7.436503223233892,Global soybean prices fall sharply.
2024-12-06,5266.783740790634,49452,14.176055487319712,84.1553614146263,-1.3972659032849102,10.419607748680281,Global soybean prices fall sharply.
2024-12-09,5346.290235396372,42457,14.012240486776454,84.21318311832391,-0.538475871454792,10.048701483639277,Experts predict bearish trend for coming weeks.
2024-12-10,5421.4273032620085,35738,14.164163447497364,84.17388302269856,4.032072389390566,7.30042299243981,Demand expected to pick up next quarter.
2024-12-11,5377.814604374752,49970,13.975976826349656,84.10824993424461,6.634835067069831,-7.804770677976708,Market remains steady despite global cues.
2024-12-12,5327.319177306145,21222,13.756678021412021,84.25131117774397,-3.8107516256014184,16.115549944155987,Market remains steady despite global cues.
2024-12-13,5331.796011393619,11363,13.781735799568317,84.17020972123663,8.984429672752894,17.1401444047872,"Import duty hike expected, prices might rise."
2024-12-16,5240.412650042007,47000,13.598507173652383,84.42749553735081,-6.504827248659959,15.997064182776704,Market remains steady despite global cues.
2024-12-17,5192.178308707529,49343,13.559257308672594,84.23555198930676,-5.430981060948169,-8.861100285079067,"Poor monsoon forecast worries farmers, supply concerns."
2024-12-18,5348.860056623098,43540,13.562566131735334,84.17250857819886,-3.8718621462441853,4.658551680091147,Experts predict bearish trend for coming weeks.
2024-12-19,5190.411436485673,32226,13.498799333757024,84.29104583738355,1.9144889277665988,12.101410149065536,Demand expected to pick up next quarter.
2024-12-20,5169.161772902201,19906,13.326726966682914,84.56172103356971,2.2204760647721757,4.079295093785552,Excellent harvest reported in major growing regions.
2024-12-23,5176.473181392837,23013,13.5668157496082,84.52762417093524,11.328248321128001,-7.704367239258106,Global soybean prices fall sharply.
2024-12-24,5199.320773298058,42864,13.691874684680943,84.54756229955188,-2.4094974813283843,0.3546864350052257,Global soybean prices fall sharply.
2024-12-25,5152.314121736397,36087,13.78238201946313,84.44916799398122,-6.6794886076614315,14.984025935851754,"Import duty hike expected, prices might rise."
2024-12-26,5068.3797791493225,34117,13.774056479732785,84.60410859836641,-4.218047970058746,14.908103684730992,"Poor monsoon forecast worries farmers, supply concerns."
2024-12-27,5053.349242064786,29229,13.859410609511238,84.62725270619629,1.395135380427204,13.032229737875504,Favorable weather boosts crop prospects.
2024-12-30,5065.796280191209,14625,13.89883368910577,84.83405156924562,-1.7972244276532923,13.53617657448443,Government announces increase in MSP for oilseeds.
2024-12-31,5074.1207107038545,17094,14.099160365776225,84.69694663840717,6.2132767808204115,-6.4875977898648465,"Import duty hike expected, prices might rise."
2025-01-01,5059.6638396884955,45040,14.000791192272237,84.9165306303446,1.0221714309070062,-3.1761720600053884,"Import duty hike expected, prices might rise."
2025-01-02,5029.623179867868,49647,14.010737169435112,84.86849197792529,-5.366990116362099,-4.984561820811883,Market remains steady despite global cues.
2025-01-03,5091.286468221891,16382,13.862467951835605,85.17634577759857,-2.440991914517674,-0.7360093035774327,Global soybean prices fall sharply.
2025-01-06,5095.653622918642,38012,13.889855809796618,85.15253183869943,0.9333978145990458,13.39947435485169,"Poor monsoon forecast worries farmers, supply concerns."
2025-01-07,5045.131811385993,28730,13.82128103533434,84.99264802095894,2.0735241749302844,5.109270824718422,"Import duty hike expected, prices might rise."
2025-01-08,5151.9554954646255,55600,13.557769835342661,84.89568208689568,-0.10348416941626279,1.9018689334302614,"Import duty hike expected, prices might rise."
2025-01-09,5214.210450012419,23870,13.647042868286247,84.91690571983149,2.2691757521161513,14.90188262323153,Market remains steady despite global cues.
2025-01-10,5166.617835334881,16397,13.850275873333697,84.98628315309136,6.165161775489886,18.545139011139685,"Import duty hike expected, prices might rise."
2025-01-13,5152.787334436079,29545,13.96283005668127,84.9008597328221,-10.432741226488362,16.263737715278964,"Poor monsoon forecast worries farmers, supply concerns."
2025-01-14,5231.925627883986,56236,13.854591202236664,84.90733435531234,1.715458400129475,16.15388080124743,Government announces increase in MSP for oilseeds.
2025-01-15,5128.274539010641,20117,13.82125125743535,84.61721414104831,-0.5586198292608123,6.418457779152902,Government announces increase in MSP for oilseeds.
2025-01-16,5299.578102918099,54465,13.693722850999142,84.49626603475674,0.6478607480607951,4.566576649956639,Government announces increase in MSP for oilseeds.
2025-01-17,5417.1212550826185,54372,13.661026592321178,84.50628744903713,-10.868600287325059,12.507498958908865,"Poor monsoon forecast worries farmers, supply concerns."
2025-01-20,5466.726805508959,23915,13.59943954466055,84.45670542645092,1.9944371698842835,-4.340529939454423,Government announces increase in MSP for oilseeds.
2025-01-21,5453.243430055099,36398,13.56244465924731,84.44709849453109,3.405641870047686,3.1583970644557517,Demand expected to pick up next quarter.
2025-01-22,5316.499140436586,49802,13.698405182627532,84.47436907771556,-9.537606101628759,1.7209490230927589,Experts predict bearish trend for coming weeks.
2025-01-23,5094.7983845335,40703,13.762731930045954,84.520816084628,-4.56519050575859,-3.0485337635743157,Favorable weather boosts crop prospects.
2025-01-24,4934.346060029602,51377,13.8860928900951,84.83045524739477,1.6762305348753557,-3.682207980840227,Global soybean prices fall sharply.
2025-01-27,4949.372715107854,23727,13.83561431314342,84.74074893619621,3.4021979605508994,1.436335070558096,Excellent harvest reported in major growing regions.
2025-01-28,4916.823983649905,38060,13.83748327433112,84.66312860454299,1.077667517623908,6.868868051008008,"Import duty hike expected, prices might rise."
2025-01-29,4869.271633450139,19777,13.828352405252378,84.53099267972307,-2.4979610578947242,-3.103371961049991,Excellent harvest reported in major growing regions.
2025-01-30,4841.649191252662,47583,13.925558351876486,84.57921947010684,-6.609429152467805,8.493028338266125,Favorable weather boosts crop prospects.
2025-01-31,4857.921083010321,44906,13.957145664153748,84.34240836589336,-1.3720421888398058,0.44532123593518413,Experts predict bearish trend for coming weeks.
2025-02-03,4793.133155572338,20330,13.779407589194014,84.2883903565494,-0.3199572714434321,5.215760767004289,Excellent harvest reported in major growing regions.
2025-02-04,4777.364285705793,47324,13.892720236854236,84.24574787573067,-4.28771188602257,19.070192199629265,Experts predict bearish trend for coming weeks.
2025-02-05,4727.361002451187,34820,13.816129494978695,84.2006744574717,5.685922646515188,14.125740580512272,Government announces increase in MSP for oilseeds.
2025-02-06,4823.633023982468,39423,13.817423311608552,84.31799512557721,-4.967486148501211,19.00029206382619,Experts predict bearish trend for coming weeks.
2025-02-07,4815.9899743796195,42250,13.977153904667128,84.26878016292903,0.46124349516384894,-5.539486965433938,Government announces increase in MSP for oilseeds.
2025-02-10,4797.750854939335,17360,13.819470295455888,84.32276019702037,1.6872962731630667,18.50915328360858,"Import duty hike expected, prices might rise."
2025-02-11,4779.862761227993,22767,13.86237624830999,84.46472782274427,-5.019620360229498,14.589461754107656,Trading volume surges on speculation.
2025-02-12,4742.307112499467,28617,13.8245314608727,84.32383236970082,-8.699621533518531,10.92280248890998,Global soybean prices fall sharply.
2025-02-13,4731.167510467085,21673,13.887227002331255,84.43477196530979,-7.582248847253254,2.047398993225041,Experts predict bearish trend for coming weeks.
2025-02-14,4724.502214794603,17988,13.810327154459431,84.43751444765664,1.378781547584669,11.58061380457183,Experts predict bearish trend for coming weeks.
2025-02-17,4655.263413754609,23362,13.99351680219438,84.40706687690812,-4.555250892769396,1.6031483222690603,Experts predict bearish trend for coming weeks.
2025-02-18,4645.786063117133,43266,13.865815119488008,84.36478076902357,0.7375488582465216,18.82388097529121,Favorable weather boosts crop prospects.
2025-02-19,4662.831467403024,30623,13.864948970688898,84.22804113337907,-0.28108812077078205,-4.274814896664222,Demand expected to pick up next quarter.
2025-02-20,4779.00251877767,37563,13.594302969510897,84.0939223472327,-0.9165032381793123,-4.736808143447169,"Import duty hike expected, prices might rise."
2025-02-21,4868.152594940735,19723,13.464176542272318,84.03750945249466,1.7221919502537535,17.674424961189516,Trading volume surges on speculation.
2025-02-24,4899.009962591913,44068,13.506727427699557,84.11757042434611,0.5883447516723999,6.46819005127594,Demand expected to pick up next quarter.
2025-02-25,4908.660959274464,41473,13.334831440668953,84.25088033814315,-1.7187037414241526,-6.085379740323421,"Poor monsoon forecast worries farmers, supply concerns."
2025-02-26,4976.787223841815,41746,13.36561407748677,84.56351916384527,-0.5984324067002693,10.360220208789706,Government announces increase in MSP for oilseeds.
2025-02-27,5120.838377934968,54073,13.756811121400842,84.55318904489012,2.0289753698564974,3.0743375437268643,Government announces increase in MSP for oilseeds.
2025-02-28,5156.863456402872,53371,13.386800902005383,84.25214335686293,2.5717299837070193,-2.570491955226731,Favorable weather boosts crop prospects.
2025-03-03,5193.980540130076,33607,13.332800196735331,84.13168998601586,2.3470056629539413,-2.7790288755556887,Trading volume surges on speculation.
2025-03-04,5184.63458454088,36082,13.240398229833106,84.27597516012598,-2.7831444412296458,0.6691324095766245,Government announces increase in MSP for oilseeds.
2025-03-05,5029.752893450849,49512,13.240637919327458,84.38699317805116,-0.9622412472212599,-5.733716220182189,"Import duty hike expected, prices might rise."
2025-03-06,5011.419749934824,46338,13.302911608909337,84.53779473189043,2.368245618297367,2.3188035082042884,Experts predict bearish trend for coming weeks.
2025-03-07,5013.266945750924,42361,13.400707835938958,84.76753876381055,2.98330175344865,1.210689706581455,Market remains steady despite global cues.
2025-03-10,4968.986396346316,41032,13.526052861652994,84.72885502563561,-1.5341654071797683,-8.576403019677395,Favorable weather boosts crop prospects.
2025-03-11,4941.338995785783,46736,13.367971314145263,84.96374409513771,-0.6254297986505573,1.7624648309908615,Excellent harvest reported in major growing regions.
2025-03-12,5017.126279428182,22233,13.452597034008726,85.04076107401467,-4.528617235138065,3.2330563359653244,Market remains steady despite global cues.
2025-03-13,5044.269892788005,26935,13.50843034585651,85.29260381892965,0.5289637220427306,-5.749039849019613,Global soybean prices fall sharply.
2025-03-14,5009.7617673646355,18110,13.523196675750116,84.85868430785024,7.418483874840128,18.556536210048307,"Poor monsoon forecast worries farmers, supply concerns."
2025-03-17,5067.842659519653,46024,13.406413618401672,84.85062629933134,-0.6716390195333586,18.707832830135274,Demand expected to pick up next quarter.
2025-03-18,5111.382681702213,43215,13.313424905793932,85.00623657399179,-0.1253968681539291,3.9653599820684917,Market remains steady despite global cues.
2025-03-19,5029.393379161018,28944,13.226826059524381,85.12100550554187,5.919369155034559,-9.39886023222299,Trading volume surges on speculation.
2025-03-20,4919.303151361693,25278,13.25186448261031,85.08229299794998,4.343714089780292,2.9647472304373164,"Poor monsoon forecast worries farmers, supply concerns."
2025-03-21,4873.702796358746,49850,13.313036122502877,85.02673417237227,7.370883850550141,-6.53839569562653,Government announces increase in MSP for oilseeds.
2025-03-24,4834.076114692591,53278,13.129221284806523,85.17446349897311,-0.8004022480096691,-4.5451579031537666,"Import duty hike expected, prices might rise."
